Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery,Above_90
133235,France,"90-92 Barrel sample. Big, solid rich and dense fruits, packed with black berry juice and very ripe tannins. It feels wighty, with a stewed prune aftertaste.",Barrel sample,91,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Clos du Clocher,1
133236,France,"90-92 Barrel sample. A big, rich wine, with lively fresh citric balance, enrobed in swathes of ripe apricots, and a touch of wood spice.",Barrel sample,91,,Bordeaux,Bordeaux Blanc,,Bordeaux-style White Blend,Girolate,1
133237,France,"90-92 Barrel sample. Complex wine, its botrytis character very dominant, heady, so concentrated it is almost dry. This is dense, very rich in character.",Barrel sample,91,,Bordeaux,Barsac,,Bordeaux-style White Blend,Château Caillou,1
133238,France,"90-92 Barrel sample. The ripest fruit, with plenty of sweet flavors, packed with spice, the ripe wood giving structure.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Clos Badon,1
133239,France,"90-92 Barrel sample. Packed with Cabernet blackcurrant flavors, very ripe and laden with blackcurrants. Great final freshness.",Barrel sample,91,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Pedesclaux,1
133240,France,"90-92 Barrel sample. Rich and smooth, a former garage wine turned respectable. It is powerful but very smooth, with sweet damsons and juicy berry fruit. The wood is well integrated.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Rol Valentin,1
133241,France,"90-92 Barrel sample. Firm tannins, but also ripe, sweet fruits, with a fine balance. While the wine is on the light, fresh side, it does have a good, final structure.",Barrel sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Coufran,1
133242,France,"90-92 Barrel sample. A very smoky character, with an attractive lightness. The fruit is bright, even though there is richness. The tannins give a dark, dry aftertaste.",Barrel sample,91,60.0,Bordeaux,Fronsac,,Bordeaux-style Red Blend,Château Fontenil,1
133243,France,"90-92 Barrel sample. Soft, fleshy and fruity, with tannins that are very ripe. The fruit has blackberry juice, sweet with an edge of licorice.",Barrel sample,91,,Bordeaux,Médoc,,Bordeaux-style Red Blend,Goulée,1
133244,France,"90-92 Barrel sample. Concentration and ripe fruit, but with a definite structure that shows as considerable depth of fruit and structure.",Barrel sample,91,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Bourgneuf,1
133245,France,"90-92 Barrel sample. It takes a while for this wine to show. Then it has solid tannins, topped by ripe berry flavors, rich plums and an edge of juiciness.",Barrel sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Bouscaut,1
133246,France,"90-92 Barrel sample. Pure blackberry and currant fruits, lots of ripe and juicy flavors. Intense, concentrated and smoky.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château la Couspaude,1
133247,France,"90-92 Barrel sample. Firmly dry wine, solid with many firm, wood-derived tannins. It gives bitter coffee and cranberry juice flavors, but also manages to retain freshness.",Barrel sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Chateau La Tour Carnet,1
133248,France,"90-92 Barrel sample. The greatest juicy fruit, some wood character, with great freshness and lots of blackcurrant character. Great ripe fruits.",Barrel sample,91,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Pibran,1
133249,France,"90-92 Barrel sample. Good balance between richness and great freshness. The acidity is almost sweet, giving a wine that is spicy, but with a great green aftertaste.",Barrel sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Picque Caillou,1
133250,France,"90-92 Barrel sample. Bright herbaceous fruit, lots of freshness, lively citrus character. The wine is light, vivid, finally deliciously crisp.",Barrel sample,91,,Bordeaux,Graves,,Bordeaux-style White Blend,Château de Chantegrive,1
133251,France,"90-92 Barrel sample. Ripely juicy, a wine that feels fresh as much as rich. It shows extreme berry juice as well as acidity. But there is also some density.",Barrel sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Durfort-Vivens,1
134091,US,"A savory wine made in a slightly sweet style that has flavors of pineapples, peaches, and vanilla oak. Acidity is all-important for balance.The blend is 92% Sauvignon Blanc and 8% Sémillon.",Goldensong,86,25.0,California,Sonoma County,Sonoma,Bordeaux-style White Blend,Sonoma Smith,0
137732,France,"From a vineyard planted in 1892, this 100% Carignan features exciting spice-driven notes that resemble cinnamon red hots. It's a lighter, more feminine style than the other Lignère wines on the palate, but very flavorful, showing great freshness on the finish.",Pièce de Roche,90,30.0,Languedoc-Roussillon,Corbières,,Carignan,Domaine Famille Lignères,0
138516,US,"Even in a high acid vintage such as 2008, this is rich, almost oily, a full-throttle wine well-endowed with full-bodied fruit flavor. Though 50% new oak is used, the barrels are bigger (92 gallons instead of 55) which reduces the toastiness. A wine that will not disappoint fans of the John Abbott/Abeja style.",,92,36.0,Washington,Washington,Washington Other,Chardonnay,Abeja,1
142564,France,"92–95 A big wine, with bitter chocolate flavors, and packed ripe fruit. It is intense and very dark, a great success.",Barrel Sample,94,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Beau-Séjour Bécot,1
142572,France,"92–95 An intensely flavored wine, which still keeps elegance, ripe tannins and sweet, fresh acidity as its core. This will develop well.",Barrel Sample,94,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Canon la Gaffelière,1
142834,France,"92-94 Dense, almost dusty tannins, but big fruit that gives potential balance to a fresh wine. Also has blackberry flavors.",Barrel Sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Léoville Poyferré,1
142838,France,"92–94 This is powered by fruit tannins that dominate the fruit. But the typical acidity of this vintage shows through, giving the wine both potential and the likelihood of good fruit later.",Barrel Sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Durfort-Vivens,1
142849,France,"92–94 A supremely elegant wine, suave and sophisticated. The tannins are certainly ripe, but they are carefully poised and placed beside the fresh fruit.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château La Mission Haut-Brion,1
142850,France,"92–94 An opulent Palmer, which exhibits the richness of the Merlot. It has velvety tannins and sweetness. The wood is there, but does not dominate.",Barrel Sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Palmer,1
142851,France,"92–94 A delicious, sweet wine, which has great fruit, layers of dryness from the botrytis and intense structure. The acidity is certainly there, but dominated by the richness of the fruit.",Barrel Sample,93,,Bordeaux,Sauternes,,Bordeaux-style White Blend,Château Doisy-Daëne,1
142858,France,"92-94 A wine that is powerful, highly extracted and intense. The chocolate flavors and serious, dry tannins go with big, fat blackberry fruits and finishing acidity.",Barrel Sample,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Mouton Rothschild,1
142859,France,"92–94 The fruit is packed full of intense black currants, while the acidity shows through the dark, dry tannins. A powerful wine.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Pape Clément,1
142976,France,"92-94 Barrel sample. New wood aromas are mingled with black fruits. The wine is solid, but with sweet wood and fruit tannins, which are already integrating well. The fruit is deliciously ripe, with acidity only just showing.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Clos Fourtet,1
142977,France,"92-94 Barrel sample. A powerfully ripe wine, velvety smooth, with layers of wood, acidity and dark, firm tannins.",Barrel sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château la Fleur-Pétrus,1
142978,France,"92-94 Barrel sample. Homemade blackberry jelly fruits are the beauty of this powerful but elegant wine. The acidity frames the fruit like an aura, giving a complete picture .",Barrel sample,93,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château La Lagune,1
142979,France,"92-94 Barrel sample. Spice and ripe fruits are the main characters of this wine, which shows the results of the considerable investment that has gone into this estate. Impressive and modern in style, but still keeping its harmony.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Prieuré-Lichine,1
143131,France,"92–94 Château Giscours. A delicious, fresh wine, with some new wood, good red and black fruits, ripe tannins and some dense character. The aftertaste leaves fresh acidity.",Barrel Sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Giscours,1
143134,France,92–94 Freshness and lightness are the hallmarks of this ripe but very poised wine. Blackberry fruit flavors shine through the underlying tannins.,Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Domaine de Chevalier,1
143135,France,"92-94 The wine is dominated by the aromas of new wood. It is rich, sweet and packed with new-wood tannins. These dominate the fruit, but also give sweetness.",Barrel Sample,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Lynch-Bages,1
143137,France,"92-94 The tannins are so dense and concentrated in this wine, that it is hard to discern the fruit. But the weight suggests the fruit will have equal density to the tannins.",Barrel Sample,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Haut Bages Libéral,1
143280,France,"92-94 Barrel sample.  A crisp, citrus wine, with good fresh fruit flavors. This has clean acidity, along with its ripe fruits, tempered with a touch of wood. As it develops, this wine will become bigger and more important.",Blanc-Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Domaine de Chevalier,1
143281,France,"92-94 Barrel sample. Mint and herbs set the scene for a ripe, black-fruited, relatively soft wine, where the tannins are charming rather than firm. But it's easy to imagine this wine broadening and developing a more structured character later.",Barrel sample,93,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Chateau La Tour Carnet,1
143282,France,"92-94 Barrel sample. This wine has great spice, nutmeg and black fig flavors. It is full of deep, brooding tannins, and packed with intense acidity. It's fresh but has good concentration.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Pape Clément,1
143283,France,"92-94 Barrel sample. Smooth, soft, this wine has dry tannins that are well integrated into the solid, dark fruit. A powerful wine, but one that hides its power well.",Barrel sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Petit-Village,1
143284,France,"92-94 Barrel sample. A delightful wine, with its delicate fruits, ripe tannins and fine, black plums. This is going to mature with grace and ease—a pleasure to drink.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Siran,1
143285,France,"92-94 Barrel sample. An impressively minty wine, with eucalyptus showing through. But fruit is the thing here, a storm of flavors pierced through with high perfumes and powered by some fine, dense tannins.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Canon,1
143286,France,"92-94 Barrel sample. Big and bold, this wine may lack grace, but it has many other attractive elements, like its ripe fruits, its Technicolor tannins and its dark flavors.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Carbonnieux,1
143287,France,"92-94 Barrel sample. A hugely perfumed wine with smooth tannins. It's impressively ripe, with vibrant black fruits.",Barrel sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Certan de May de Certan,1
143288,France,"92-94 Barrel sample. Stefan von Neipperg is making impressive wine at this property, which will surely be reclassified as Premier Grand Cru Classé this year. This  2005 is intense, polished, but still packed with a fine, elegant structure, with the added complexity of herbs and dried fruits.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Canon la Gaffelière,1
143289,France,"92-94 Barrel sample. There is excellent balance here: the fruit is dark and opulent, but also fresh from acidity, piled with firm but generous tannins. A wine with excellent potential.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Kirwan,1
143290,France,"92-94 Barrel sample. Hugely citrusy in character, this delicious wine has layers of wood, spice and intense acidity. A powerful wine, but on that retains its delicacy.",Blanc-Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Laville Haut-Brion,1
143291,France,"92-94 Barrel sample. A beautiful, fruity wine with great black flavors, rich acidity, the tannins playing the essential bass counterpoint. The dryness from the structure only comes through right at the end.",Barrel sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Léoville Poyferré,1
143292,France,"92-94 Barrel sample. A complete wine, rich and opulent. It has all the right balances of acidity, sweet fruits, black flavors and underlying dry tannins. Excellent.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Les Carmes Haut-Brion,1
